id,current_ua,ambient_c,humidity_pct,body_temp_c,sample_ph,hours
1408,1027.5783250657412,28.865442416830707,98.55967894746541,34.11070673313085,6.803275582079715,33.496411597638
1409,1040.6049687071084,-6.895271926971077,69.57298064997936,33.707656440956804,8.227606512859737,40.048271232140365
1410,1025.4022685426373,0.48032501090624713,40.941954072584956,25.0,5.0,70.94478579718256
1411,1000.4429621239497,8.515110069329403,99.8,26.283073228992006,6.970890584600752,43.290264387367614
1412,1026.4568292758574,4.477334529026912,43.34594113265708,33.6920680753082,5.0,44.09706533289851
1413,1030.7900894121449,2.486137122463573,73.40962720045547,30.025789541907947,8.238348852048466,0.61
1414,996.8875637192891,41.50374343326985,18.70709953157973,28.736453754869032,7.911620094422735,109.68672907346033
1415,1005.4002722031993,17.709635823253876,75.81937267340417,32.12814063963409,6.326906116633465,14.30840654709177
1416,1023.1653972084852,-6.1360996600197275,65.12906566656677,42.0,6.295895267921437,59.19433688523214
1417,1067.954616132628,-9.93507937463906,46.64112198140805,35.26912204201446,6.7452150170410565,117.93191251011635
1418,1066.7601478120096,50.0,8.891501239444437,34.79665055315643,6.681767960986021,44.58678377422194
1419,1059.7812084393327,46.684071917235556,29.15293491868304,34.095242014037765,5.4054983856973,81.828028295738
1420,1118.7141782252138,26.08850758852715,94.53395302116945,42.0,7.235681271697824,29.571021631797713
1421,1008.2351707156251,-11.442768794202447,99.8,26.33327210154416,7.950530881338276,65.51718853752205
1422,1048.243669338843,12.986375172084252,35.11763378643545,31.213120338691933,7.615644719654956,51.000385740879096
1423,857.942,21.24358206722156,27.114296338356507,42.0,6.1877255184192235,47.91977828620864
1424,979.4313498975456,7.840539503792595,53.11089552527211,41.672906976606384,6.172002468432335,119.06408436582058
1425,1034.411393537448,5.109252805635769,99.8,36.60611821326657,7.493335257752767,50.45931455384573
1426,1032.8898089878594,43.92405586537032,99.8,38.84048863830959,8.436207274952983,55.67197750944391
1427,989.2959999087303,6.928437951812729,28.230077887777068,37.86356989170382,5.361895959865963,97.33348338746305
1428,1026.317843079463,8.349621606336655,23.094063441873054,37.54188375899857,8.05945127761454,51.12981505161107
1429,1019.0941428635911,23.680286583253345,19.24541404026254,37.97588042224175,5.970189177632426,73.26280228146717
1430,1082.8226406381043,26.8607300645337,24.964905962562693,28.667792159910874,6.321905155313161,119.16
1431,1093.3943007768662,17.438297659640934,46.8942892341335,40.703588148868725,8.752239822277014,94.63518358415578
1432,1010.5203111341717,8.306411856387465,66.56444366310548,38.18732668177293,7.494449590197536,31.61935906551016
1433,961.118623896576,5.508396543231456,48.91962767156533,35.81765184577214,6.978494608857208,0.61
1434,979.1451457732463,17.30294014525525,30.816775876884456,35.08666318672773,7.5499665393933055,85.40626382814371
1435,1020.0418198932972,38.89026860034233,98.84526589754157,35.76424576587256,8.21994785950919,76.0811854092666
1436,963.5406312588682,30.688855839873213,46.75417304602539,38.151275755225505,8.865524866722918,109.82191415057548
1437,1112.0933510052373,9.758830318326723,23.56368215950175,25.695724071852247,6.441556448419215,69.2142529931145
1438,1032.356538741079,-14.7,85.35119027618876,32.82835815479103,7.55100576819743,33.929995015723506
1439,1005.9962360508257,-14.7,82.44720546285276,42.0,6.901673944305496,35.88574837442235
1440,1044.6727904005463,9.777548620014283,82.3270597102024,42.0,6.160105443633341,100.40849220187897
1441,1075.1847228460183,13.999119076566204,39.748000188010735,25.603795992710527,7.250765660408864,96.76822222666242
1442,1014.7925191631742,11.858486519594361,31.517402405729268,39.13884084644147,8.048424465319668,28.582283879456984
1443,977.264763581808,39.17606822995142,61.336134995709415,37.260529445186,5.928758513929573,73.1727875815481
1444,991.4206212799303,27.589626559310606,24.116727253607756,28.749414362817884,7.697897500830889,82.12807366910499
1445,1101.7389517702766,10.565156827726916,35.02900234207567,34.227863242804986,7.630689765547054,59.16599765865332
1446,1009.719349610144,28.319391194781275,23.7282333657535,35.86248887615734,6.59199709735691,0.61
1447,1064.6187160582185,27.167235395231764,99.8,42.0,6.773160310050973,9.631229980335725
1448,1011.5481706233502,37.43010338426288,61.99515100220454,37.00363146544914,5.458542541208217,47.08530473028476
1449,1103.80420768889,8.747252209875361,42.43883185500002,36.67906674797523,7.4172647337670075,68.01996756405862
1450,1027.8015604382535,2.0853991615154577,3.413032935908703,42.0,5.59042663018095,49.767371660366535
1451,981.2944307106914,31.843864605860983,7.595446513444138,28.720778095822048,5.397581958073282,56.286744789291305
1452,928.747125512136,28.354314578354447,59.40547661273402,27.70580873914755,6.001730434061881,68.05563770277948
1453,982.675260689294,26.081761510534367,44.84246192439453,40.747047689654735,5.0,37.015547238411315
1454,1032.1688058673178,9.0704395721766,72.64281875152207,26.042376636467985,5.894752740357243,54.363824196230205
1455,989.962134729954,-13.11319150677939,29.285954336175834,34.039591305774124,6.589634946955485,45.88541574327601
1456,1104.1497856400104,18.442571782421457,14.15403698196156,39.41221762746524,5.0,102.99061918847373
1457,1035.565834673498,7.866101673682046,50.95948995212332,33.54074374446561,6.336929300106586,107.26290049264975
1458,943.0042613622973,34.8753193787627,53.92717952981113,37.45961992169098,5.5362025937237025,57.66688589722246
1459,950.4272728072696,-11.679435680685007,67.9058977952943,34.855238420186424,5.165286074673906,39.80550048552227
1460,998.908934986084,19.48213820153959,42.670647316062244,32.92477932419771,8.102390323669432,79.06652857389093
1461,1107.416914199212,29.709873160954082,96.0400287062948,34.37660580103398,6.178251951466041,69.22560912261052
1462,1032.0257040763104,-0.8435909294922759,37.667584784949334,33.095123152753224,5.633565606950853,94.72323196166224
1463,1096.077637474728,33.879144670487996,55.10655506506399,29.854424459957976,6.820442408363392,59.12077020037105
1464,1038.9258462988269,38.810595465547095,53.15686445409789,29.88433973002257,7.283675316331184,67.91097753060863
1465,1092.434038004549,-6.595137888203208,55.26296366124287,42.0,8.154383034273843,47.31163196658956
1466,1010.967835915901,16.20538708837572,57.3134193640685,27.85880225241197,8.654834967790533,32.42907212623438
1467,1077.9612980995073,35.120928067991855,34.0171479991604,28.327946431817733,7.904383352697524,103.77381907663158
1468,1035.2301028393106,4.516982211803219,61.24503176508534,27.76449749154065,6.549152070037359,5.3678216831242835
1469,1078.0680037356155,32.71024935266023,85.72667260283659,29.56011152101771,8.98,50.64651983837739
1470,1025.6203743268388,-14.7,39.014620310184725,35.357012559110494,5.119002717836169,106.81480971943643
1471,1098.9187180879817,2.441419390663045,45.559213177244686,30.538835214752094,8.096308355152877,45.86447090091958
1472,995.8370331835157,50.0,27.08819651961117,26.190338766161467,5.835398246623994,68.93332203907943
1473,1115.0018269823058,11.95499770660906,71.36277258070564,29.349417412215036,7.406721754868458,77.54885102096512
1474,981.5711732202996,40.15800531634329,12.837062497336213,36.97584711801373,5.762185089189099,45.624396207572104
1475,1080.7238949719083,22.72657604208175,99.8,30.603791988075553,8.98,96.10251867848874
1476,965.9221559553416,28.313449922297337,40.47365493124624,39.65220724768642,5.932963821590064,75.0961246879372
1477,927.0105401573566,-6.947367054791723,85.94186027247662,34.57265930943144,7.278692550127704,23.361934073456275
1478,1077.9464438727155,31.658599148627722,42.979999830004125,32.49644401892468,7.080206953188609,119.16
1479,1008.9578075751147,19.356966504448426,58.50528234921576,33.08252580298026,7.057515997741485,11.32838139827745
1480,1020.0020361056546,-0.3995444312468308,28.64528352152203,35.945676630336145,6.494821108261986,81.63032584055091
1481,1098.9864929519001,-12.880905615959964,70.55974949995807,35.71712779772256,8.98,37.437192887885644
1482,1132.7283538189504,8.361128045973441,45.96655177853672,33.48554825623719,8.013261967557963,9.567322726953286
1483,1059.6414549650265,40.06133809039717,81.4416118900372,31.68342818089402,5.530034593089406,28.515672259692813
1484,941.6693984664175,31.593564009990658,65.44646439659556,42.0,8.032437165521214,1.3755472681550103
1485,914.415438474037,47.931720529962654,65.71125716740681,26.82357437020766,5.0,0.61
1486,1002.9552244834415,2.5041939926958747,99.8,30.381472351661163,6.010238758413546,112.85685417704451
1487,991.278656440185,6.395248408315997,23.0434881175884,28.407644724356867,8.901937696504616,94.16914854749376
1488,988.1630606149271,9.835904819891159,47.203556999469924,35.25689664491228,6.995595862736283,45.79894987061532
1489,1114.5058217555422,19.88601134363631,86.729119068272,35.387062694053014,8.98,61.02937579061236
1490,947.0178884659219,34.02190078047505,55.92197330143375,35.39335516131052,6.263028261079496,90.80236350044672
1491,987.7677719704998,12.044699433962787,42.99830319343179,36.91843373442665,5.21603983364486,45.76499523794871
1492,1085.3408882576925,-11.24081146399929,42.19318021746302,32.47843354774924,6.712917124065392,64.73335120706516
1493,1030.4872501126542,32.64973404147671,52.77605524891284,34.04887955002588,6.441538030162702,113.7046178781336
1494,873.1908384470732,12.156425950037054,81.32921642108228,37.22192256529506,6.9903451525903435,70.02848814196399
1495,1068.7957828489043,13.12325108784665,69.65001004671609,32.46379360318605,6.8100925598373605,46.5479221692553
1496,1046.8386345546232,50.0,36.30968647756788,27.467339013384773,7.069547948820144,54.671056809397285
1497,1047.0918355629587,20.54095850778839,59.66155619253748,36.93334913113763,8.98,93.28706884946936
1498,1037.4912786501673,23.595659973161844,20.00185944915954,31.208021793542418,8.00369278855225,62.46853641249364
1499,998.1198706646223,50.0,53.44001864674321,29.977681619839263,6.988537722785676,0.61
1500,1134.3642909160421,8.294634096935912,0.3,34.188139444601774,6.874825435744693,76.7607821240518
1501,1117.3190799487766,34.27864818787166,0.3,42.0,7.301133533116041,54.833737218189185
1502,1113.458113675865,-6.602227446820628,77.02961882187573,30.816328596028495,5.106204658138898,87.27412304075193
1503,1052.3642776622553,19.276382526883275,99.8,28.014134154242086,8.98,19.922705445131044
1504,1118.0032355423075,11.627207488537659,58.17933776446175,25.0,7.764670265628015,66.5912278104479
1505,1056.6833577940918,8.715561850148537,38.15072597978986,42.0,7.568683250170197,35.489827253625535
1506,909.3423665430723,-14.7,54.278272332370435,42.0,8.98,86.84767368513121
1507,1002.5312275509842,-2.2756271363096836,21.189181021827007,34.601914015389816,6.675195715294826,115.29355882827184
1508,1118.060180235036,17.835363991173534,51.53033604668645,41.14958240598004,8.98,4.88101353190045
1509,1017.6630563525396,11.306319147839517,40.63155690652091,35.487819207147176,6.974036745759267,32.58362865834384
1510,974.8824533693977,27.177793653613637,43.200718016069956,34.71420630065242,5.533323796774414,104.79624810680474
1511,1069.2461624555453,4.302100056871383,29.201631415974276,42.0,6.061159864764199,97.28644306727199
1512,990.396104825747,18.11532922132871,58.83310691511575,36.03224307481294,8.173193948552933,61.70888231325732
1513,1057.5122475986277,35.73902282031605,69.70988211357779,34.108914282913034,5.873085222879736,35.248073495068226
1514,1095.8818158151123,29.96092347596683,99.8,38.46882680745449,8.78109075385159,119.16
1515,1031.50528060568,15.964051440457418,24.43014717377089,29.88139622457605,7.404564632542189,119.16
1516,985.8048225940383,3.8677466282160626,99.8,33.984176505905026,6.528432553407999,70.08727233260147
1517,1031.131387448599,50.0,11.055391034564288,25.0,8.842682942867448,69.5856076183778
1518,1062.9189249154638,5.921274529799131,0.3,29.171825647380622,6.951148051097597,0.61
1519,1076.9975114676984,29.052960269088267,72.45408958390331,29.10385219241166,6.598085605009904,78.19119093131269
1520,970.0568793018059,5.3067325261736205,46.18140406470372,25.0,7.377426764559633,37.033506040740676
1521,996.460626047016,-14.7,13.970996504369957,40.005329214730125,6.100109100275998,40.028971910023174
1522,1058.3361567801926,-14.7,12.559316210738643,34.002518755631954,5.973943925954665,72.64290145118954
1523,1072.4298397153652,6.325789701447055,0.3,37.558259459966365,7.850370555140465,13.284265916204312
1524,967.0254144419597,-5.668082052208145,51.305182055543604,33.99229170196539,7.5369680155239145,49.78954700400124
1525,1080.8820607426367,-14.7,12.694122619586949,27.69723839459238,7.120137270662289,29.024474679387
1526,961.7774376958795,35.289607433952455,99.8,31.184167200642452,6.810265620651409,71.08610743155492
1527,1053.1753196744776,18.4824116931417,75.85563428741773,32.811004664918784,5.64987416279509,47.51313208065926
1528,1030.7443972751685,-11.52822542794106,69.28202159727877,25.02215422842022,7.776686462901534,83.05377131221633
1529,1080.307474365137,22.775198954531625,0.3,28.979235780007983,6.837978919944252,35.48363005731176
1530,1091.8452503803467,44.48466588105768,55.79175014557102,34.37650147455651,5.9335126955045965,87.63455202618913
1531,994.37829295074,35.952188245774735,62.28560316259531,31.47716653012793,7.606571768233712,34.87998336588723
1532,1096.3369004450615,9.134240578945107,0.3,35.39356317795994,8.241618273274485,119.16
1533,1071.624012478222,19.148723444371704,76.33438250771772,28.97686249288944,6.2557129668602025,95.1700394845324
1534,1042.0349249215385,-2.0557579338769614,33.126907236779516,36.17417671024633,6.969539543023365,35.71956115914952
1535,1038.4071650294752,7.741151998207783,35.2422535098231,32.142358078377164,6.474151391768512,48.95088425476377
1536,1086.0949023529024,15.956223116899675,93.99672435724536,29.95211454980751,6.919284418266237,80.93135139605803
1537,997.1899574398775,35.84994003403629,6.546758424597371,36.00330106941591,7.410769177258072,12.799637568773015
1538,940.8503794093305,33.77848230849698,85.845357160597,28.017426944727873,7.372497163908024,26.820937182229628
1539,1053.1145249443512,11.400592918158353,54.03748678415509,27.793771932664143,5.817766618255659,51.58514806479496
1540,1011.1267435243643,50.0,41.24053886892321,29.80579960986237,7.8580824853963485,38.36174417285534
1541,967.2928270513366,23.03135684586192,99.8,35.397704657600535,6.847535608732687,96.91251035987344
1542,1071.5864726862446,21.722611760076536,46.43168036040566,26.231094493855963,7.433048166911491,62.60611253927558
1543,1063.455510642178,20.464597597094325,0.3,41.30749875701605,6.523658607478,97.99419824790616
1544,1063.3816615251421,12.953306933933908,55.851281815656776,29.668727274842173,6.7181894410787075,36.42176388514659
1545,1019.6545136532582,42.62502750383879,62.35872336445355,37.6296216530624,6.215620341048399,66.28454149626491
1546,988.0851163942642,7.924325160048914,44.21288573010422,31.427136084044157,5.0,111.01986785391884
1547,1064.34916760177,-5.243191990610953,68.54349883163025,31.190200076876664,8.22092467210203,63.357936106174456
1548,1057.1503253453116,32.59989614246997,98.32748833382986,31.963712794658036,7.803989200304896,32.53354189759124
1549,1010.3698148614492,-14.7,86.85597016292942,32.0582726025271,8.904898507662736,7.212941099309795
1550,1037.7366540501573,11.310334918080565,62.39170843266825,34.938638736799994,5.0,85.04637826630031
1551,999.0454116716637,23.29757493992094,33.17275811297311,30.466738990539973,6.479961702584053,57.73341846153989
1552,921.668876368815,7.1178771320042,67.34307139571342,33.68662632209005,6.521748194068623,61.198396394144595
1553,1001.1779535919125,-14.7,61.131317245901904,34.59592784610943,5.670751288826914,12.331577101737913
1554,1081.60995115468,17.763646306511237,48.28948436112914,26.188054717144965,8.090205066105066,25.397538636674795
1555,1111.569435889574,22.126746436443423,76.92080184536128,27.873309200623368,6.637647971747672,94.33436279208478
1556,1011.2863506820515,-13.79357601040973,34.196251166025974,33.46254757865349,8.98,78.10890775717215
1557,1033.0944755802766,-9.1124529956777,37.44645263901961,42.0,5.791851337947882,113.87852811410991
1558,1071.6465508658653,32.80659193143687,67.5517922121584,35.054122884452546,5.0,7.286727152279383
1559,1038.9399503255067,27.014218496702462,16.85798917856301,32.253710085353276,8.98,38.325869603771054
1560,1031.725255491528,25.42871154602683,75.920029507918,34.09928861056554,5.235866310081288,42.901256239202965
1561,980.7718991390805,44.27478705476793,39.01143464871222,35.22260256692973,7.539810079619341,100.8111426450036
1562,1043.5257824371542,27.187991017626675,38.54984000015913,40.88187749489533,6.2373477272801905,98.59443657638388
1563,1027.9479713940943,24.407938283719695,99.8,30.45614472691908,6.7035802613732365,119.16
1564,1062.3618371988541,-0.1883794467203117,0.3,29.71431667710957,8.278910485874645,106.22870685729059
1565,1123.6015050700169,25.135078651926758,57.17126312089082,36.226832285495405,7.267457253897976,81.22468879641312
1566,1011.3353325992771,30.18011054427469,40.834853061335224,26.184116967395276,6.899186657316366,79.28239643930979
1567,1072.3573069937222,-14.7,57.64502835612675,32.993533025862774,6.664523683742766,51.5057406851393
1568,1035.5816062165284,-14.7,53.29110585877283,38.97546597557415,6.429956113150062,58.460731552327694
1569,1025.4338683737747,29.45284016927897,45.62146941445868,33.83403427751733,8.328788178587148,95.2750293138212
1570,1088.6275069536741,43.07956089428388,52.60730223810046,34.303865539506255,7.681910073074249,58.71050792665643
1571,967.4587188392079,-0.7391567546305247,22.013111913336285,29.1531344029337,8.296278465799968,113.52452250424145
1572,1115.039888466188,-14.7,28.982677059479766,34.23106761855473,5.0,0.61
1573,1029.0884990454638,29.46398232436349,11.269797088157631,32.53189333137172,6.493766408738853,111.08860859569825
1574,1099.974538701986,30.518363176884336,99.8,25.898226706774384,7.122502999875102,103.85599433513465
1575,1067.013302389343,-14.7,44.890403244765345,25.951351049960937,6.032841471729286,25.042611133676182
1576,1066.470184800608,15.970457646584855,14.862791874965545,33.46405829846478,5.141278673557217,8.108531187980653
1577,1013.2743338862367,1.0063627628651037,25.90473347665591,37.39053246764306,7.784068367106339,119.16
1578,934.8559090239359,1.0073920082839258,62.77594001704655,30.820106834093178,6.906512415503773,42.55436214078184
1579,1047.8432749775411,-2.0856130700983257,4.693133113004016,33.79278323225164,7.043368348393124,26.21604546412378
1580,946.9937966145421,6.033826039700493,33.33171266848928,29.133697540005343,7.089634531368577,76.78026078794544
1581,1029.4726517925249,33.590787647562706,93.1299338424551,28.573262350435193,6.395770815760934,83.55329078431916
1582,1033.274275611138,49.34300300041478,34.509423322663814,39.944907290779405,8.272933633335125,95.08818266372799
1583,1058.733249673959,9.300841923205459,75.39818790411391,40.47094022166485,7.0213319103220355,38.657779415922874
1584,1089.5897309391903,24.65738201238725,15.673853400041864,42.0,6.998333626274352,51.484542175819406
1585,1126.8182413198522,50.0,48.94466185067494,36.21938539839363,6.208074905897449,10.431892042445966
1586,1040.4212765134087,28.06910439096561,61.18339680194875,36.51289091062918,7.541716240349834,70.63529485959221
1587,1083.6808745766102,-5.061172717184284,44.176568330043494,32.52256032871875,6.640864327683481,32.3879678556518
1588,1130.1814379543357,13.814317479989509,7.543207429547785,32.71503844655569,8.888590130875365,109.00113045970123
1589,1007.1902506562524,50.0,86.60349706744871,28.489638838063293,8.381837267790875,119.16
1590,1042.8746855369575,23.092364522395986,84.90714636427221,29.146461353621902,6.311506006728197,0.61
1591,997.1763413482713,8.878321620252326,36.81607723377551,25.0,7.951463392913051,50.57491141001509
1592,1156.0704151311882,10.639448158534098,26.395498307909612,26.423842005337033,8.501814379292195,97.06537306132988
1593,985.0510840133425,4.853930042014483,76.33125434412496,33.15559032186051,8.98,59.251423432685534
1594,1063.3512637017332,42.93864241269384,61.35361699254693,40.1928318191258,7.738352409357316,59.9944472868168
1595,1129.0115734024569,8.903864601920128,48.635634412629074,32.235524916089176,6.242663197717119,87.29217754978711
1596,981.224750204532,32.20913046786282,24.647293084125515,31.895635815446646,8.472509521018848,77.67430763766889
1597,1004.3581850254833,36.18480809603187,70.02756971482133,35.826980519261085,7.66934643076226,47.23169564915925
1598,1033.1918992865828,16.619810076669488,81.42851514094782,38.42430310270895,5.8677435985495,24.350061840559796
1599,1051.24476845701,8.421318921666057,10.451509538561503,35.84376436370158,6.759717164963313,72.23626211070194
1600,1135.641467121258,32.06842504211603,80.09372136020143,36.71309308177423,5.489368884638926,11.878107901465569
1601,1036.3280247988473,15.558844662199196,70.41351844273119,33.12490676728389,5.349795417815955,95.5286791013222
1602,1051.2316190917418,-7.793181985023143,0.3,33.0426854549326,6.304136790024547,65.7554928301622
1603,955.5737491811032,10.806669886014738,75.19532643847685,31.266970800554173,5.4036687660774945,80.3637933236518
1604,1051.1309962124199,20.73995620002092,8.403412701735725,36.46966880724649,7.084375313616028,58.52909278927392
1605,1133.4556894871039,21.666936958138052,55.960591758655625,30.353350398921258,7.889591868564323,57.569074401557344
1606,1007.1080715352026,7.712698263101446,53.063887124944976,29.232895006554543,5.0,76.89602772151581
1607,1018.8698035738183,45.44289691457075,56.42232151180119,40.86734935564438,5.0,102.02638576796087
1608,1079.4415988145981,50.0,66.20899185962705,26.99865985052111,6.357280184836007,62.15518924080573
1609,994.7528565373444,-14.7,39.366382679319074,38.1390166696926,6.884277676411975,34.68398486270712
1610,985.4927655009955,50.0,26.39223106690888,30.298895387886507,7.468037987569672,49.479480887596246
1611,1021.1424656573229,17.269639865974888,77.31100684239622,37.44263175576644,8.422746391389795,69.00527634756965
1612,1152.1345618260664,44.583235330741324,97.03257829142652,39.72629449007099,6.332720904166784,115.97312348731313
1613,1020.5403295289778,26.342201732972867,45.754825513826916,34.17794800605757,6.917184536675338,69.9949266430848
1614,1035.8734311575854,0.4036284702780275,47.30420487592253,25.0,6.358822708803319,119.16
1615,990.9395428133009,27.657609567965807,0.3,35.52034319560876,7.030578228533838,18.99043467327712
1616,967.7410350158987,-0.27118850117695814,72.11454970443975,41.259367805607745,7.183756642291938,43.358882522545
1617,1040.5893712461163,20.575714107947135,42.315125735036695,25.0,6.115046535104432,68.62342445201831
1618,1030.641361943394,-1.1708853204662653,51.857753139431914,28.161283513264912,7.8805398221196095,72.90082865834961
1619,1133.2746633509714,-14.7,29.83844898861746,28.460429122024763,5.6522648179819655,34.03229978037547
1620,1010.3298309453222,34.973817552919826,66.12987351929992,31.24216203211686,8.43672155286577,68.73261745887272
1621,1009.1287771519494,50.0,55.69497834854042,34.57385395082958,8.328982034353247,45.51738903299142
1622,972.0579527424923,-14.7,79.42861068454735,34.62462448236995,7.205887538916779,85.83636924472312
1623,1050.302888778508,-5.9935370457680435,47.816617694947745,30.029716415335795,5.0,74.61158557295846
1624,979.8678037346343,1.84243362140103,48.04036851646013,32.72302391629295,5.56976426710284,68.31740130570752
1625,1025.6609797301553,31.13029433371236,44.02822376417054,36.87280660206137,7.423918383074875,57.528537991480476
1626,1011.9345269843105,15.144238361570762,36.17674325340438,26.683683894220433,7.5663053682742865,56.702250703725504
1627,962.6545182176321,8.322606726595083,38.75083126234024,37.61133725023684,8.98,0.61
1628,1099.5102264463778,49.642308005930744,48.75198649260425,29.59009271214538,5.0,5.993080733341472
1629,1131.4569645518984,-14.511537018879501,0.3,27.82219716274524,6.4611775118705665,7.582232576562639
1630,999.5754405989913,13.210503052186896,0.3,32.73943786668229,5.921460422094303,0.61
1631,1040.9419252000382,19.500984756500323,53.173954623270944,40.92603798377109,6.230738019031277,72.71873642409616
1632,1000.5764701113485,11.51861766831975,52.370660915441995,34.22241151015449,7.465073005300297,36.60256862433396
1633,1014.9596216204632,20.328006390089186,58.93972903695049,37.101638773534056,8.69722884719166,76.41022959866754
1634,954.2690056631532,-14.7,59.268810160406744,28.442388228991565,7.232400654488291,86.64862713453329
1635,968.8202463546207,31.419417548851563,90.31428645308935,29.101325855230716,6.330744858503333,41.71651237022732
1636,1092.1812656265004,46.459200623946174,48.93692140936941,38.70247677392859,8.705368712014565,8.852973019298716
1637,1003.1021332222089,13.35310224920696,32.274598906910924,31.141756966314702,8.099416020933958,22.20040525182123
1638,1008.4522619272163,32.987125671337814,95.06055492473784,30.736280777202523,8.98,84.29201588271995
1639,1033.9158184036623,-7.553015095898687,37.78837550834456,26.492533516379872,8.98,43.74664047568842
1640,1030.4610686774565,6.6020067378889475,0.3,37.22286699257644,6.483138204476264,94.92730356493868
1641,1063.4587599490644,16.882523924881394,79.71468125811869,37.87604197184133,7.096503468143121,31.59128870397905
1642,1003.9894136218609,13.18972271806738,76.69522458229068,35.107309601350956,6.998233796727214,111.30805779507216
1643,998.8570083347552,1.4352920968413923,31.731068691131803,27.612520755340437,7.224270072625996,29.023662366885077
1644,957.7305776017607,46.25737248914062,66.98891118903325,29.150816848139847,6.776847822327789,44.57604324617983
1645,1081.6348044714066,23.47233447253769,54.573959476619756,37.535875633316756,6.863597144917563,43.105635708043714
1646,1031.5862562366005,13.618728390182708,60.24831612668471,32.39230782306925,7.089482904866934,80.80715620752117
1647,1004.0668400748622,20.26398781819131,57.637751578630926,35.484608009851655,6.091320217383624,116.58843177588923
1648,1004.7380707478675,-2.9925830073139217,77.79861348716433,33.79547188580902,7.050206722874429,40.46293154397311
1649,1071.8789178623251,16.641654245231894,34.861804773037974,30.104511475957178,8.98,67.62882795657268
1650,995.9033235673571,30.927126236918063,41.265114044681816,30.48071416867342,6.461628248845876,58.685383250704454
1651,1039.4948876267597,-6.575070273028572,30.401389305611993,40.82512313086169,8.70399390204523,52.98417928263153
1652,894.8221888008588,28.162810808616445,0.3,25.282235917405515,5.326268108735178,79.71490388741853
1653,1079.037511476961,25.363635844453945,45.29097622355245,34.69771145760755,6.491789592506378,75.0339369858523
1654,1033.5346125796061,50.0,55.30055001376661,42.0,6.341555342026167,66.66465779041324
1655,1000.0034250825116,37.02065416726344,54.19865897037636,27.60704063157173,7.245917745585255,80.52584733626769
1656,1059.3559476435912,42.25596626478692,56.51031661007515,42.0,5.0,100.55152736588505
1657,959.7688433545906,16.232047739853662,95.06977038530476,34.15380028690423,6.909931640872539,26.065714500940437
1658,1044.8721925896261,23.651563122905987,81.13317652225649,25.0,7.624538284425364,0.61
1659,1077.8390085496592,36.96262088543321,74.863440668773,33.341382362763255,5.70606383608679,57.4186866786179
1660,1094.84223862589,-14.7,53.03969840567945,33.83586790000455,6.384372944527548,66.83018198109576
1661,961.7219294581914,50.0,43.15326209399859,25.98731943984128,7.373373903397566,45.14871570314891
1662,1084.9276203633474,17.167111827415823,34.10921139819065,33.06629901405445,5.900025650781385,72.86390008896825
1663,1047.4510921394922,28.432263250848067,83.31357682579248,32.59512392561985,6.185131442238774,98.34054447325703
1664,1027.641273577521,17.638243516031228,50.300149476261254,25.0,6.809273520063178,106.59436888118526
1665,1065.7547116914961,-0.1896157371215459,15.550067187309885,32.14828347237741,8.362468755097929,83.8378849546693
1666,1061.2804080266833,17.404667690343658,4.958704660389849,29.56538264732701,7.735977508133934,83.82227276493288
1667,1018.3278563594181,50.0,75.73110584612915,36.33819467063788,7.571697642413109,42.49371037898036
1668,1100.9982402978574,50.0,46.07457319330367,36.63460293235332,7.310615517857045,119.16
1669,1128.8619096367988,14.567243667253262,5.299972153014394,31.162268466975963,6.809617954395899,50.69766131301115
1670,957.9244261641127,13.23832718251899,0.5458634666566198,35.26592335688636,5.979121317727625,42.03689314895041
1671,1003.8400548757836,19.693582154473244,27.55807975910583,34.801908759495554,5.0,91.000548338384
1672,962.8515469915436,2.7638305390512112,99.8,36.88486541095586,5.0,20.72358274542868
1673,942.0933572456565,46.875352913077705,75.8938034402749,34.18758553426754,6.829905160428794,73.86244372130557
1674,1069.560975958431,44.1107423021659,33.79890711460379,28.974075220683673,5.7153847397744,107.63012502896026
1675,1050.6617356492377,43.47064099531331,65.91908177779595,32.65668936437865,5.51848918983161,83.69592749176327
1676,948.9403588265778,16.90457937587973,26.12575628249283,32.51797486906228,7.79159833469617,0.61
1677,1116.6936909684923,-14.7,39.42995520546591,31.554116665301315,7.933368505964216,63.98613868571875
1678,1071.1020096174818,24.919260319859468,54.481813932907855,31.706299368240458,7.025189115162866,90.92817449252756
1679,1046.6200714536878,6.708678460627885,30.670604722953552,27.33207373298724,8.83328840837833,60.699299890859756
1680,1081.2164161793728,39.263782855326895,52.97379885059914,42.0,7.435178958386575,58.76926860888336
1681,1022.3029356330849,42.085805981839265,40.59906966873151,28.04016920763698,7.057286648508492,47.84649089706693
1682,944.9239555776337,19.266077396737387,81.77251026018756,42.0,5.7961030037749985,61.486887572449035
1683,1094.1154929269644,16.73662442507843,89.9066730176666,33.98307848718549,7.342648376024238,83.52610537677683
1684,971.6037527040183,44.33136815924436,52.8025478563182,25.0,6.137993478168927,48.67677267966127
1685,951.2392959595965,48.04711164688433,45.237736572163186,30.2451774448299,7.679696947742711,0.61
1686,1045.2837467797929,37.33246286923253,97.44138944520225,35.80170943312231,7.100037587342464,14.294396092340747
1687,976.0515648129124,13.928249877539749,85.32884886955901,35.82912944193447,6.4432595450639685,60.474298586491216
